"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"204","Business Manager required at Marshall #Mercedes-Benz #Winchester. You must have previous experience in selling… https://t.co/Wso69slvS8",FALSE,1,NA,2020-02-01 18:52:36,TRUE,NA,"1223680567495086084",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarshallGroup",0,FALSE,FALSE,NA,NA
"205","Have you dreamed of owning a classic car? Maybe a #Ferrari, #BMW, #Mercedes, #Porsche, #Lamborghini, #Rollsroyce?… https://t.co/hzHjGNoNWF",FALSE,0,NA,2020-02-01 18:51:13,TRUE,NA,"1223680218142871552",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TheLifeOfLuxury",0,FALSE,FALSE,NA,NA
"206","RT @Voyagerairports: We have provided chauffeur driven vehicles for a number of clients recently including #talent agencies &amp; #management c…",FALSE,0,NA,2020-02-01 18:48:17,FALSE,NA,"1223679479031222273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","minichauffeur",1,TRUE,FALSE,NA,NA
"207","We have provided chauffeur driven vehicles for a number of clients recently including #talent agencies &amp;… https://t.co/ylWtVhbqQk",FALSE,3,NA,2020-02-01 18:45:36,TRUE,NA,"1223678805417570305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Voyagerairports",1,FALSE,FALSE,NA,NA
"208","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 18:44:01,FALSE,NA,"1223678406145073152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sirulyn",2929,TRUE,FALSE,NA,NA
"209","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 18:43:04,FALSE,NA,"1223678166818000896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chaeriinswag",2929,TRUE,FALSE,NA,NA
"210","MEC Design the Synonym for #perfection !
.
@mecdesign #s63 #amg #exhaust #luxury #mercedes #thebestornothing  #c217… https://t.co/DdzVLEiY3B",FALSE,0,NA,2020-02-01 18:40:45,TRUE,NA,"1223677583541309442",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","mecdesign",0,FALSE,FALSE,NA,NA
"211","Maybe one day... 😍

#Mercedes #AMG https://t.co/4t4kdOXBY2",FALSE,3,NA,2020-02-01 18:39:42,FALSE,NA,"1223677320474562561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MCFCarl",0,FALSE,FALSE,NA,NA
"212","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 18:30:35,FALSE,NA,"1223675025976373254",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","majorluminary",2929,TRUE,FALSE,NA,NA
"213","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 18:28:33,FALSE,NA,"1223674513751191555",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cephirs",2929,TRUE,FALSE,NA,NA
"214","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 18:28:21,FALSE,NA,"1223674463184551939",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shiirasagi",2929,TRUE,FALSE,NA,NA
"215","#MERCEDES AT LEAST TILL HE'LL HAVE WON HIS EIGHT WORLD CHAMPIONSHIP IN F1!! 😍😍🙏🙏 https://t.co/HO0dHBEr1L",FALSE,0,NA,2020-02-01 18:28:05,FALSE,NA,"1223674397497724929",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KmrFanforever",0,FALSE,FALSE,NA,NA
"216","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 18:19:27,FALSE,NA,"1223672222432317445",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Valkeyreion",2929,TRUE,FALSE,NA,NA
"217","Group travel airport transfer at #Heathrow airport. .
.
.
#chauffeurdriven #luxurycars #luxurytravel #londonlife… https://t.co/cC4sXLWhqJ",FALSE,0,NA,2020-02-01 18:19:21,TRUE,NA,"1223672200378621954",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","KCSChauffeur",0,FALSE,FALSE,NA,NA
"218","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 18:19:20,FALSE,NA,"1223672193537728514",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","grzesiu_lepc",2929,TRUE,FALSE,NA,NA
"219","Mercedes Car Leasing in North Ayrshire #Mercedes #Lease #Company  #North #Ayrshire https://t.co/Ny3hpIdbOa",FALSE,0,NA,2020-02-01 18:13:11,FALSE,NA,"1223670646921748480",NA,"<a href=""https://statuo.co.uk"" rel=""nofollow"">Location Site API</a>","carleasecompany",0,FALSE,FALSE,NA,NA
"220","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 18:13:00,FALSE,NA,"1223670599328976897",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Parrish9224",2929,TRUE,FALSE,NA,NA
"221","Thanks to @DougieThePiper for the music on the video 😜👍  #technology #automotive #newtechnology #innovation… https://t.co/xAdcmeyanH",FALSE,0,"calumMaitken",2020-02-01 18:12:46,TRUE,"1223670540000514049","1223670542311530497","464998513","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","calumMaitken",0,FALSE,FALSE,NA,NA
"222","RT @europasheffield: 1 day left of our January sale!

2013 Mercedes-Benz CLS 350 CDI BlueEFFICIENCY AMG Sport 5dr Tip Auto

💷 £16,495

🕔 35…",FALSE,0,NA,2020-02-01 18:12:12,FALSE,NA,"1223670397951991808",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Sheffieldis",15,TRUE,FALSE,NA,NA
"223","Group travel airport transfer at #Heathrow airport. 
.
.
.
#chauffeurdriven #luxurycars #luxurytravel #londonlife… https://t.co/bzpLzp2oC0",FALSE,0,NA,2020-02-01 18:09:24,TRUE,NA,"1223669693271150593",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","KCSChauffeur",0,FALSE,FALSE,"-0.271247","51.495482"
"224","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 18:09:22,FALSE,NA,"1223669684073050119",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TsukinoWaltz",2929,TRUE,FALSE,NA,NA
"225","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 18:08:54,FALSE,NA,"1223669569635725319",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","_Omegez_",2929,TRUE,FALSE,NA,NA
"226","RT @Forex_Top_News: Mercedes Partners with Blockchain Company to Track Carbon Emission in Cobalt Supply Chain - USA CBDC https://t.co/wh41A…",FALSE,0,NA,2020-02-01 18:08:40,FALSE,NA,"1223669508646363136",NA,"<a href=""https://twitter.com/RTHyderabad"" rel=""nofollow"">RTHyderabad</a>","RTHyderabad",1,TRUE,FALSE,NA,NA
"227","""Live"" from my hometown: The G-Class Experience Center in Graz ... https://t.co/c0SeLxmoZ3 
#Graz #Austria #GClass… https://t.co/dHeTcyRu32",FALSE,1,NA,2020-02-01 18:07:48,TRUE,NA,"1223669293902004224",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","scherfcom",0,FALSE,FALSE,NA,NA
"228","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 18:03:20,FALSE,NA,"1223668166682980353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","K4rde",2929,TRUE,FALSE,NA,NA
"229","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 18:00:24,FALSE,NA,"1223667428883746816",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","eiboshika",2929,TRUE,FALSE,NA,NA
"230","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 17:57:03,FALSE,NA,"1223666584780099586",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RyryKoJulesID",2929,TRUE,FALSE,NA,NA
"231","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 17:56:20,FALSE,NA,"1223666404680982530",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chot11",2929,TRUE,FALSE,NA,NA
"232","TOTO WOLFF APPOINTED TO ASTON MARTIN'S BOARD OF DIRECTORS #f1 #formula #racing #ferrari #formulaone #motorsport… https://t.co/H2JvRIG5IE",FALSE,0,NA,2020-02-01 17:53:53,TRUE,NA,"1223665790819405825",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","FORMULA1LEAD",0,FALSE,FALSE,NA,NA
"233","Bought a van, so it begins! Big big project! Never touched a tool in my life! #mercedes #conversion #motorhome… https://t.co/HLrLNOdhxf",FALSE,0,NA,2020-02-01 17:53:22,TRUE,NA,"1223665657834876928",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ressortir2016",0,FALSE,FALSE,NA,NA
"234","Mercedes Partners with Blockchain Company to Track Carbon Emission in Cobalt Supply Chain - USA CBDC… https://t.co/cFZ3dQDQbN",FALSE,0,NA,2020-02-01 17:47:55,TRUE,NA,"1223664287979331584",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Forex_Top_News",1,FALSE,FALSE,NA,NA
"235","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 17:46:58,FALSE,NA,"1223664048786505731",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dakota_D87",2929,TRUE,FALSE,NA,NA
"236","Revived a Mercedes keyfob, instead of buying a brand new one. Customer saved lots of money 🤑
#mercedes… https://t.co/YFg7Y7SkXy",FALSE,0,NA,2020-02-01 17:40:28,TRUE,NA,"1223662411158315008",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","OCGadgetParts",0,FALSE,FALSE,NA,NA
"237","RT @auto_moto_pl: Car of the day👇

➡️🇩🇪#Mercedes #Carlsson 

🔸CK 55 RS (2002–06)

🔺Top of tuning 😎😍 https://t.co/dKV3HGLlUm",FALSE,0,NA,2020-02-01 17:38:39,FALSE,NA,"1223661955258494979",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PeterDanaher",6,TRUE,FALSE,NA,NA
"238","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 17:36:59,FALSE,NA,"1223661535890939904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Plush_Penguin",2929,TRUE,FALSE,NA,NA
"239","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 17:36:01,FALSE,NA,"1223661291882995712",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sylphidcarol",2929,TRUE,FALSE,NA,NA
"240","#Mercedes-AMG GT R facelift https://t.co/YcviFrjhvr https://t.co/edYaX4egrL",FALSE,0,NA,2020-02-01 17:35:05,FALSE,NA,"1223661060080619520",NA,"<a href=""http://friendstatistics.com/v1/"" rel=""nofollow"">Kai-Reports</a>","CarsAutosRides",0,FALSE,FALSE,NA,NA
"241","Mercedes  AMG A35 

Detailed Wash &amp; Wax

Bookings: https://t.co/CfUraQksv9

#mercedesbenz #a35 #a45 #amg #a35amg… https://t.co/6TS3qA3HpO",FALSE,1,NA,2020-02-01 17:28:02,TRUE,NA,"1223659285638500354",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carvaletglasgow",0,FALSE,FALSE,NA,NA
"242","The G-Class Experience Center in Graz: Get G-Proved https://t.co/KNiEI7Ae3y #LuxuryCars #Autos #Cars #LuxuryCar #Auto #Car #Luxury #Mercedes",FALSE,0,NA,2020-02-01 17:27:08,FALSE,NA,"1223659057371893760",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","KadgoNews",0,FALSE,FALSE,NA,NA
"243","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 17:21:54,FALSE,NA,"1223657740565929992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MoonMoonofTime",2929,TRUE,FALSE,NA,NA
"244","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 17:21:52,FALSE,NA,"1223657732957515776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ALittleWolfie",2929,TRUE,FALSE,NA,NA
"245","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 17:16:57,FALSE,NA,"1223656493532229633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AchlysLord",2929,TRUE,FALSE,NA,NA
"246","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 17:15:20,FALSE,NA,"1223656086370164737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","underpantsus",2929,TRUE,FALSE,NA,NA
"247","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 17:08:28,FALSE,NA,"1223654361345060864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","neatbread",2929,TRUE,FALSE,NA,NA
"248","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 17:01:37,FALSE,NA,"1223652634172637184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","morgremsnarl",2929,TRUE,FALSE,NA,NA
"249","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 17:01:07,FALSE,NA,"1223652511573270530",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","StahnAileron249",2929,TRUE,FALSE,NA,NA
"250","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 16:56:15,FALSE,NA,"1223651286429532160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","geaswift13",2929,TRUE,FALSE,NA,NA
"251","RT @SweepsAdvantage: Win Your Own Mercedes-Benz® G-Wagen with $20,000 in the Trunk! 👉https://t.co/f2O3H3vrin #mercedes #sweepstakes https:/…",FALSE,0,NA,2020-02-01 16:54:27,FALSE,NA,"1223650832102629376",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GregCatchur",20,TRUE,FALSE,NA,NA
"252","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 16:51:30,FALSE,NA,"1223650091778695169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elichka_nocos",2929,TRUE,FALSE,NA,NA
"253","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 16:50:25,FALSE,NA,"1223649816317779971",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TelliusBias",2929,TRUE,FALSE,NA,NA
"254","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 16:47:30,FALSE,NA,"1223649083799240706",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","redstring184",2929,TRUE,FALSE,NA,NA
"255","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 16:45:55,FALSE,NA,"1223648686862827521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kvmchi",2929,TRUE,FALSE,NA,NA
"256","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 16:45:41,FALSE,NA,"1223648626800500737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OrangeCrush_Fem",2929,TRUE,FALSE,NA,NA
"257","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 16:45:37,FALSE,NA,"1223648611407364097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CosmicColly",2929,TRUE,FALSE,NA,NA
"258","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 16:41:44,FALSE,NA,"1223647633257811968",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PhantomFalcon2",2929,TRUE,FALSE,NA,NA
"259","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 16:37:58,FALSE,NA,"1223646683495419904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SweetestGravy",2929,TRUE,FALSE,NA,NA
"260","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 16:31:41,FALSE,NA,"1223645101882253313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","curse_animeweed",2929,TRUE,FALSE,NA,NA
"261","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 16:25:53,FALSE,NA,"1223643643853934597",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hjktt4z",2929,TRUE,FALSE,NA,NA
"262","RT @TamiyaUK: Nice Merc.... CLK-GTR returns @IntToyFair @MercedesBenz #mercedes  #LeMans #lemans24 https://t.co/JpXZWLGmKE",FALSE,0,NA,2020-02-01 16:25:26,FALSE,NA,"1223643530624552961",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mLzmOjeGMZV2xay",22,TRUE,FALSE,NA,NA
"263","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 16:24:05,FALSE,NA,"1223643191368306689",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kota_1892",2929,TRUE,FALSE,NA,NA
"264","RT @thisisgulshan: #MercedesBenz #electriccar beats #Tesla Model 3 to win top Australia car award  
#Mercedes #ElectricVehicles #EVs #Autom…",FALSE,0,NA,2020-02-01 16:23:41,FALSE,NA,"1223643091640430592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wboricua98",3,TRUE,FALSE,NA,NA
"265","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 16:22:16,FALSE,NA,"1223642732633083905",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imdimran0011",2929,TRUE,FALSE,NA,NA
"266","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 16:21:59,FALSE,NA,"1223642663926321153",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dimi_stan",2929,TRUE,FALSE,NA,NA
"267","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 16:13:53,FALSE,NA,"1223640623628144641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","turnaboutlies",2929,TRUE,FALSE,NA,NA
"268","RT @GermanCarScene: Someone buy (me) this #Mercedes-Benz 190E 2.5-16 Evolution II (via @Auto_Bear) https://t.co/ucRgDvys19 https://t.co/Suo…",FALSE,0,NA,2020-02-01 16:13:27,FALSE,NA,"1223640514819391488",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Auto_Bear",2,TRUE,FALSE,NA,NA
"269","RT @europasheffield: Mercedes-AMG GLE 63 Coupe drops disguise ahead of Geneva | Autocar https://t.co/epCNjLKgcZ 👀

#Mercedes #AMG #GLE GLE6…",FALSE,0,NA,2020-02-01 16:13:25,FALSE,NA,"1223640507496259585",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Rotherhamiss",15,TRUE,FALSE,NA,NA
"270","RT @fluffysammy: Park at shop, bloke stops nxt to me asks if I watched @BBC_TopGear last night, Yes I did, he then talks about it and the u…",FALSE,0,NA,2020-02-01 16:13:21,FALSE,NA,"1223640488332406789",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","fluffysammy",1,TRUE,FALSE,NA,NA
"271","What's a little snow to a GLE53?? #igotthis #thebestornothing #amgpower #amgperformance #AMG #mercedesbenzDurham… https://t.co/EfgKjZk1vi",FALSE,0,NA,2020-02-01 16:11:25,TRUE,NA,"1223640003621740544",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SilvinaPica",0,FALSE,FALSE,NA,NA
"272","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 16:08:35,FALSE,NA,"1223639288660795399",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tenrispoplar",2929,TRUE,FALSE,NA,NA
"273","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 16:08:00,FALSE,NA,"1223639143164497921",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","reimark03_ship2",2929,TRUE,FALSE,NA,NA
"274","19” #c63 style #alloywheels #wheels #rims #alloys back in stock Buy Now Pay Later finance available #mercedes… https://t.co/Xgdzlzs4Q7",FALSE,0,NA,2020-02-01 16:05:45,TRUE,NA,"1223638577935867904",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","autoworxteessid",0,FALSE,FALSE,NA,NA
"275","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 16:01:57,FALSE,NA,"1223637619654852608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JiPaTaBook",2929,TRUE,FALSE,NA,NA
"276","1st niGht Driving For @lyft wAs A Success!! #Mercedes #benz #hustle #nola https://t.co/MdatbjM0W1",FALSE,0,NA,2020-02-01 16:01:54,FALSE,NA,"1223637609718669313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChrisChaosAlt92",0,FALSE,FALSE,NA,NA
"277","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 16:01:24,FALSE,NA,"1223637482861932544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KiwichiRtb",2929,TRUE,FALSE,NA,NA
"278","5 years ago today where it all started 🎂 man and van #ford #transit #van now 2 men and BIG #mercedes #sprinter… https://t.co/YB4dlCn5VF",FALSE,0,NA,2020-02-01 16:00:18,TRUE,NA,"1223637204217606145",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mark_vantazia",0,FALSE,FALSE,NA,NA
"279","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 15:59:33,FALSE,NA,"1223637015251636231",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KrivMishann",2929,TRUE,FALSE,NA,NA
"280","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 15:58:57,FALSE,NA,"1223636864613199873",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","flyoverhatoyama",2929,TRUE,FALSE,NA,NA
"281","RT @fluttershy520: Maybe it's a big OOC headcanon but I think Lysithea and Bernadetta will have a nightmare after listening Mercedes's scar…",FALSE,0,NA,2020-02-01 15:57:01,FALSE,NA,"1223636379453861891",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pokefaize",2929,TRUE,FALSE,NA,NA
